"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Treino C","14 Apr 2025, 20:10","14 Apr 2025, 21:54","","Bicep Curl (Barbell)",,"",1,"failure",40,5,,,
"Treino C","14 Apr 2025, 20:10","14 Apr 2025, 21:54","","Adução Posterior De Ombro Unilateral",,"",0,"normal",22,7,,,
"Treino C","14 Apr 2025, 20:10","14 Apr 2025, 21:54","","Adução Posterior De Ombro Unilateral",,"",1,"failure",22,7,,,
"Treino A","11 Apr 2025, 19:29","11 Apr 2025, 20:53","","Seated Leg Curl (Machine)",,"",0,"warmup",30,10,,,
"Treino A","11 Apr 2025, 19:29","11 Apr 2025, 20:53","","Seated Leg Curl (Machine)",,"",1,"warmup",60,6,,,
"Treino A","11 Apr 2025, 19:29","11 Apr 2025, 20:53","","Seated Leg Curl (Machine)",,"",2,"warmup",80,3,,,
"Treino A","11 Apr 2025, 19:29","11 Apr 2025, 20:53","","Seated Leg Curl (Machine)",,"",3,"normal",90,9,,,
"Treino A","11 Apr 2025, 19:29","11 Apr 2025, 20:53","","Lying Leg Curl (Machine)",,"",0,"failure",95,10,,,
"Treino A","11 Apr 2025, 19:29","11 Apr 2025, 20:53","","Squat (Barbell)",,"",0,"warmup",60,5,,,
"Treino A","11 Apr 2025, 19:29","11 Apr 2025, 20:53","","Squat (Barbell)",,"",1,"normal",110,7,,,
"Treino A","11 Apr 2025, 19:29","11 Apr 2025, 20:53","","Squat (Barbell)",,"",2,"failure",110,6,,,
"Treino A","11 Apr 2025, 19:29","11 Apr 2025, 20:53","","Leg Extension (Machine)",,"",0,"warmup",30,5,,,
"Treino A","11 Apr 2025, 19:29","11 Apr 2025, 20:53","","Leg Extension (Machine)",,"",1,"normal",80,6,,,
"Treino A","11 Apr 2025, 19:29","11 Apr 2025, 20:53","","Leg Extension (Machine)",,"",2,"failure",80,6,,,
"Treino A","11 Apr 2025, 19:29","11 Apr 2025, 20:53","","Romanian Deadlift (Barbell)",,"",0,"warmup",50,3,,,
"Treino A","11 Apr 2025, 19:29","11 Apr 2025, 20:53","","Romanian Deadlift (Barbell)",,"",1,"normal",110,8,,,
"Treino A","11 Apr 2025, 19:29","11 Apr 2025, 20:53","","Romanian Deadlift (Barbell)",,"",2,"normal",110,8,,,
"Treino A","11 Apr 2025, 19:29","11 Apr 2025, 20:53","","Single Leg Standing Calf Raise (Machine)",,"",0,"normal",160,11,,,
"Treino A","11 Apr 2025, 19:29","11 Apr 2025, 20:53","","Single Leg Standing Calf Raise (Machine)",,"",1,"failure",160,10,,,
"Treino B","9 Apr 2025, 19:37","9 Apr 2025, 21:20","","Incline Chest Press (Machine)",,"",0,"warmup",40,10,,,
"Treino B","9 Apr 2025, 19:37","9 Apr 2025, 21:20","","Incline Chest Press (Machine)",,"",1,"warmup",60,6,,,
"Treino B","9 Apr 2025, 19:37","9 Apr 2025, 21:20","","Incline Chest Press (Machine)",,"",2,"warmup",80,3,,,
"Treino B","9 Apr 2025, 19:37","9 Apr 2025, 21:20","","Incline Chest Press (Machine)",,"",3,"normal",92,7,,,
"Treino B","9 Apr 2025, 19:37","9 Apr 2025, 21:20","","Incline Chest Press (Machine)",,"",4,"failure",92,7,,,
"Treino B","9 Apr 2025, 19:37","9 Apr 2025, 21:20","","Chest Press (Machine)",,"",0,"warmup",40,5,,,
"Treino B","9 Apr 2025, 19:37","9 Apr 2025, 21:20","","Chest Press (Machine)",,"",1,"normal",90,6,,,
"Treino B","9 Apr 2025, 19:37","9 Apr 2025, 21:20","","Chest Press (Machine)",,"",2,"failure",90,5,,,
"Treino B","9 Apr 2025, 19:37","9 Apr 2025, 21:20","","Cable Fly Crossovers",,"",0,"normal",40,9,,,
"Treino B","9 Apr 2025, 19:37","9 Apr 2025, 21:20","","Cable Fly Crossovers",,"",1,"failure",40,10,,,
"Treino B","9 Apr 2025, 19:37","9 Apr 2025, 21:20","","Elevação Lateral Unilateral (cabo)",,"",0,"warmup",10,7,,,
"Treino B","9 Apr 2025, 19:37","9 Apr 2025, 21:20","","Elevação Lateral Unilateral (cabo)",,"",1,"normal",30,7,,,
"Treino B","9 Apr 2025, 19:37","9 Apr 2025, 21:20","","Elevação Lateral Unilateral (cabo)",,"",2,"failure",30,7,,,
"Treino B","9 Apr 2025, 19:37","9 Apr 2025, 21:20","","Shoulder Press (Dumbbell)",,"",0,"normal",64,7,,,
"Treino B","9 Apr 2025, 19:37","9 Apr 2025, 21:20","","Shoulder Press (Dumbbell)",,"",1,"failure",64,7,,,
"Treino B","9 Apr 2025, 19:37","9 Apr 2025, 21:20","","Triceps Pushdown",,"",0,"normal",80,7,,,
"Treino B","9 Apr 2025, 19:37","9 Apr 2025, 21:20","","Triceps Pushdown",,"",1,"failure",80,7,,,
"Treino A","7 Apr 2025, 20:38","7 Apr 2025, 21:54","","Lying Leg Curl (Machine)",,"",0,"warmup",30,10,,,
"Treino A","7 Apr 2025, 20:38","7 Apr 2025, 21:54","","Lying Leg Curl (Machine)",,"",1,"warmup",60,6,,,
"Treino A","7 Apr 2025, 20:38","7 Apr 2025, 21:54","","Lying Leg Curl (Machine)",,"",2,"warmup",85,3,,,
"Treino A","7 Apr 2025, 20:38","7 Apr 2025, 21:54","","Lying Leg Curl (Machine)",,"",3,"normal",95,11,,,
"Treino A","7 Apr 2025, 20:38","7 Apr 2025, 21:54","","Lying Leg Curl (Machine)",,"",4,"failure",95,9,,,
"Treino A","7 Apr 2025, 20:38","7 Apr 2025, 21:54","","Squat (Barbell)",,"",0,"warmup",60,5,,,
"Treino A","7 Apr 2025, 20:38","7 Apr 2025, 21:54","","Squat (Barbell)",,"",1,"normal",108,6,,,
"Treino A","7 Apr 2025, 20:38","7 Apr 2025, 21:54","","Squat (Barbell)",,"",2,"failure",110,6,,,
"Treino A","7 Apr 2025, 20:38","7 Apr 2025, 21:54","","Leg Extension (Machine)",,"",0,"normal",30,5,,,
"Treino A","7 Apr 2025, 20:38","7 Apr 2025, 21:54","","Leg Extension (Machine)",,"",1,"normal",80,6,,,
"Treino A","7 Apr 2025, 20:38","7 Apr 2025, 21:54","","Leg Extension (Machine)",,"",2,"failure",85,4,,,
"Treino A","7 Apr 2025, 20:38","7 Apr 2025, 21:54","","Romanian Deadlift (Barbell)",,"",0,"warmup",70,3,,,
"Treino A","7 Apr 2025, 20:38","7 Apr 2025, 21:54","","Romanian Deadlift (Barbell)",,"",1,"normal",110,8,,,
"Treino A","7 Apr 2025, 20:38","7 Apr 2025, 21:54","","Romanian Deadlift (Barbell)",,"",2,"failure",110,8,,,
"Treino B","4 Apr 2025, 20:24","4 Apr 2025, 21:43","","Incline Chest Press (Machine)",,"",0,"warmup",40,10,,,
"Treino B","4 Apr 2025, 20:24","4 Apr 2025, 21:43","","Incline Chest Press (Machine)",,"",1,"warmup",60,6,,,
"Treino B","4 Apr 2025, 20:24","4 Apr 2025, 21:43","","Incline Chest Press (Machine)",,"",2,"warmup",80,3,,,
"Treino B","4 Apr 2025, 20:24","4 Apr 2025, 21:43","","Incline Chest Press (Machine)",,"",3,"normal",90,8,,,
"Treino B","4 Apr 2025, 20:24","4 Apr 2025, 21:43","","Incline Chest Press (Machine)",,"",4,"failure",92,6,,,
"Treino B","4 Apr 2025, 20:24","4 Apr 2025, 21:43","","Chest Press (Machine)",,"",0,"warmup",40,5,,,
"Treino B","4 Apr 2025, 20:24","4 Apr 2025, 21:43","","Chest Press (Machine)",,"",1,"normal",86,7,,,
"Treino B","4 Apr 2025, 20:24","4 Apr 2025, 21:43","","Chest Press (Machine)",,"",2,"failure",88,7,,,
"Treino B","4 Apr 2025, 20:24","4 Apr 2025, 21:43","","Cable Fly Crossovers",,"",0,"normal",40,9,,,
"Treino B","4 Apr 2025, 20:24","4 Apr 2025, 21:43","","Cable Fly Crossovers",,"",1,"failure",40,8,,,
"Treino B","4 Apr 2025, 20:24","4 Apr 2025, 21:43","","Elevação Lateral Unilateral (cabo)",,"",0,"warmup",10,7,,,
"Treino B","4 Apr 2025, 20:24","4 Apr 2025, 21:43","","Elevação Lateral Unilateral (cabo)",,"",1,"normal",30,7,,,
"Treino B","4 Apr 2025, 20:24","4 Apr 2025, 21:43","","Elevação Lateral Unilateral (cabo)",,"",2,"failure",30,7,,,
"Treino B","4 Apr 2025, 20:24","4 Apr 2025, 21:43","","Shoulder Press (Dumbbell)",,"",0,"normal",60,8,,,
"Treino B","4 Apr 2025, 20:24","4 Apr 2025, 21:43","","Shoulder Press (Dumbbell)",,"",1,"failure",64,6,,,
"Treino B","4 Apr 2025, 20:24","4 Apr 2025, 21:43","","Triceps Pushdown",,"",0,"normal",80,7,,,
"Treino B","4 Apr 2025, 20:24","4 Apr 2025, 21:43","","Triceps Pushdown",,"",1,"failure",80,7,,,
"Treino A","2 Apr 2025, 20:24","2 Apr 2025, 21:45","","Lying Leg Curl (Machine)",,"",0,"warmup",30,10,,,
"Treino A","2 Apr 2025, 20:24","2 Apr 2025, 21:45","","Lying Leg Curl (Machine)",,"",1,"warmup",60,6,,,
"Treino A","2 Apr 2025, 20:24","2 Apr 2025, 21:45","","Lying Leg Curl (Machine)",,"",2,"warmup",85,3,,,
"Treino A","2 Apr 2025, 20:24","2 Apr 2025, 21:45","","Lying Leg Curl (Machine)",,"",3,"normal",95,10,,,
"Treino A","2 Apr 2025, 20:24","2 Apr 2025, 21:45","","Lying Leg Curl (Machine)",,"",4,"failure",95,10,,,
"Treino A","2 Apr 2025, 20:24","2 Apr 2025, 21:45","","Squat (Barbell)",,"",0,"warmup",60,5,,,
"Treino A","2 Apr 2025, 20:24","2 Apr 2025, 21:45","","Squat (Barbell)",,"",1,"normal",106,7,,,
"Treino A","2 Apr 2025, 20:24","2 Apr 2025, 21:45","","Squat (Barbell)",,"",2,"failure",110,5,,,
"Treino A","2 Apr 2025, 20:24","2 Apr 2025, 21:45","","Leg Extension (Machine)",,"",0,"normal",30,5,,,
"Treino A","2 Apr 2025, 20:24","2 Apr 2025, 21:45","","Leg Extension (Machine)",,"",1,"normal",75,6,,,
"Treino A","2 Apr 2025, 20:24","2 Apr 2025, 21:45","","Leg Extension (Machine)",,"",2,"failure",80,5,,,
"Treino A","2 Apr 2025, 20:24","2 Apr 2025, 21:45","","Romanian Deadlift (Barbell)",,"",0,"warmup",70,3,,,
"Treino A","2 Apr 2025, 20:24","2 Apr 2025, 21:45","","Romanian Deadlift (Barbell)",,"",1,"normal",110,7,,,
"Treino A","2 Apr 2025, 20:24","2 Apr 2025, 21:45","","Romanian Deadlift (Barbell)",,"",2,"normal",110,8,,,
"Treino A","2 Apr 2025, 20:24","2 Apr 2025, 21:45","","Single Leg Standing Calf Raise (Machine)",,"",0,"normal",160,9,,,
"Treino A","2 Apr 2025, 20:24","2 Apr 2025, 21:45","","Single Leg Standing Calf Raise (Machine)",,"",1,"failure",160,9,,,
"Treino C","1 Apr 2025, 20:24","1 Apr 2025, 22:05","","Lat Pulldown (Machine)",,"",0,"normal",120,8,,,
"Treino C","1 Apr 2025, 20:24","1 Apr 2025, 22:05","","Lat Pulldown (Machine)",,"",1,"failure",130,7,,,
"Treino C","1 Apr 2025, 20:24","1 Apr 2025, 22:05","","T Bar Row",,"",0,"normal",76,8,,,
"Treino C","1 Apr 2025, 20:24","1 Apr 2025, 22:05","","T Bar Row",,"",1,"failure",77,6,,,
"Treino C","1 Apr 2025, 20:24","1 Apr 2025, 22:05","","Rope Straight Arm Pulldown",,"",0,"normal",75,7,,,
"Treino C","1 Apr 2025, 20:24","1 Apr 2025, 22:05","","Rope Straight Arm Pulldown",,"",1,"normal",75,7,,,
"Treino C","1 Apr 2025, 20:24","1 Apr 2025, 22:05","","Dumbbell Row",,"",0,"normal",54,8,,,
"Treino C","1 Apr 2025, 20:24","1 Apr 2025, 22:05","","Dumbbell Row",,"",1,"normal",56,6,,,
"Treino C","1 Apr 2025, 20:24","1 Apr 2025, 22:05","","Adução Posterior De Ombro Unilateral",,"",0,"normal",22,7,,,
"Treino C","1 Apr 2025, 20:24","1 Apr 2025, 22:05","","Adução Posterior De Ombro Unilateral",,"",1,"normal",22,6,,,
"Treino B","31 Mar 2025, 20:24","31 Mar 2025, 21:49","","Incline Chest Press (Machine)",,"",0,"warmup",40,10,,,
"Treino B","31 Mar 2025, 20:24","31 Mar 2025, 21:49","","Incline Chest Press (Machine)",,"",1,"warmup",60,6,,,
"Treino B","31 Mar 2025, 20:24","31 Mar 2025, 21:49","","Incline Chest Press (Machine)",,"",2,"warmup",80,3,,,
"Treino B","31 Mar 2025, 20:24","31 Mar 2025, 21:49","","Incline Chest Press (Machine)",,"",3,"normal",90,7,,,
"Treino B","31 Mar 2025, 20:24","31 Mar 2025, 21:49","","Incline Chest Press (Machine)",,"",4,"failure",92,6,,,
"Treino B","31 Mar 2025, 20:24","31 Mar 2025, 21:49","","Chest Press (Machine)",,"",0,"warmup",40,5,,,
"Treino B","31 Mar 2025, 20:24","31 Mar 2025, 21:49","","Chest Press (Machine)",,"",1,"normal",86,7,,,
"Treino B","31 Mar 2025, 20:24","31 Mar 2025, 21:49","","Chest Press (Machine)",,"",2,"failure",88,7,,,
"Treino B","31 Mar 2025, 20:24","31 Mar 2025, 21:49","","Cable Fly Crossovers",,"",0,"normal",40,8,,,
"Treino B","31 Mar 2025, 20:24","31 Mar 2025, 21:49","","Cable Fly Crossovers",,"",1,"failure",40,7,,,
"Treino B","31 Mar 2025, 20:24","31 Mar 2025, 21:49","","Elevação Lateral Unilateral (cabo)",,"",0,"warmup",10,7,,,
"Treino B","31 Mar 2025, 20:24","31 Mar 2025, 21:49","","Elevação Lateral Unilateral (cabo)",,"",1,"normal",27,9,,,
"Treino B","31 Mar 2025, 20:24","31 Mar 2025, 21:49","","Elevação Lateral Unilateral (cabo)",,"",2,"failure",30,7,,,
"Treino B","31 Mar 2025, 20:24","31 Mar 2025, 21:49","","Shoulder Press (Dumbbell)",,"",0,"normal",60,8,,,
"Treino B","31 Mar 2025, 20:24","31 Mar 2025, 21:49","","Shoulder Press (Dumbbell)",,"",1,"failure",64,5,,,
"Treino B","31 Mar 2025, 20:24","31 Mar 2025, 21:49","","Triceps Pushdown",,"",0,"normal",80,7,,,
"Treino B","31 Mar 2025, 20:24","31 Mar 2025, 21:49","","Triceps Pushdown",,"",1,"failure",80,6,,,
"Treino A","28 Mar 2025, 19:23","28 Mar 2025, 20:57","🩼","Lying Leg Curl (Machine)",,"",0,"warmup",35,10,,,
"Treino A","28 Mar 2025, 19:23","28 Mar 2025, 20:57","🩼","Lying Leg Curl (Machine)",,"",1,"warmup",60,6,,,
"Treino A","28 Mar 2025, 19:23","28 Mar 2025, 20:57","🩼","Lying Leg Curl (Machine)",,"",2,"warmup",85,3,,,
"Treino A","28 Mar 2025, 19:23","28 Mar 2025, 20:57","🩼","Lying Leg Curl (Machine)",,"",3,"normal",95,10,,,
"Treino A","28 Mar 2025, 19:23","28 Mar 2025, 20:57","🩼","Lying Leg Curl (Machine)",,"",4,"failure",95,10,,,
"Treino A","28 Mar 2025, 19:23","28 Mar 2025, 20:57","🩼","Squat (Barbell)",,"",0,"warmup",60,5,,,
"Treino A","28 Mar 2025, 19:23","28 Mar 2025, 20:57","🩼","Squat (Barbell)",,"",1,"normal",106,6,,,
"Treino A","28 Mar 2025, 19:23","28 Mar 2025, 20:57","🩼","Squat (Barbell)",,"",2,"failure",108,5,,,
"Treino A","28 Mar 2025, 19:23","28 Mar 2025, 20:57","🩼","Leg Extension (Machine)",,"",0,"normal",30,7,,,
"Treino A","28 Mar 2025, 19:23","28 Mar 2025, 20:57","🩼","Leg Extension (Machine)",,"",1,"normal",70,7,,,
"Treino A","28 Mar 2025, 19:23","28 Mar 2025, 20:57","🩼","Leg Extension (Machine)",,"",2,"normal",70,8,,,
"Treino A","28 Mar 2025, 19:23","28 Mar 2025, 20:57","🩼","Romanian Deadlift (Barbell)",,"",0,"warmup",85,3,,,
"Treino A","28 Mar 2025, 19:23","28 Mar 2025, 20:57","🩼","Romanian Deadlift (Barbell)",,"",1,"normal",110,6,,,
"Treino A","28 Mar 2025, 19:23","28 Mar 2025, 20:57","🩼","Romanian Deadlift (Barbell)",,"",2,"normal",110,7,,,
"Treino A","28 Mar 2025, 19:23","28 Mar 2025, 20:57","🩼","Single Leg Standing Calf Raise (Machine)",,"",0,"normal",160,8,,,
"Treino A","28 Mar 2025, 19:23","28 Mar 2025, 20:57","🩼","Single Leg Standing Calf Raise (Machine)",,"",1,"failure",160,7,,,
"Treino C","27 Mar 2025, 18:33","27 Mar 2025, 20:36","","Lat Pulldown (Machine)",,"",0,"normal",120,7,,,
"Treino C","27 Mar 2025, 18:33","27 Mar 2025, 20:36","","Lat Pulldown (Machine)",,"",1,"normal",120,7,,,
"Treino C","27 Mar 2025, 18:33","27 Mar 2025, 20:36","","Lat Pulldown (Machine)",,"",2,"failure",130,6,,,
"Treino C","27 Mar 2025, 18:33","27 Mar 2025, 20:36","","T Bar Row",,"",0,"normal",75,8,,,
"Treino C","27 Mar 2025, 18:33","27 Mar 2025, 20:36","","T Bar Row",,"",1,"failure",75,7,,,
"Treino C","27 Mar 2025, 18:33","27 Mar 2025, 20:36","","Rope Straight Arm Pulldown",,"",0,"normal",70,8,,,
"Treino C","27 Mar 2025, 18:33","27 Mar 2025, 20:36","","Rope Straight Arm Pulldown",,"",1,"normal",70,9,,,
"Treino C","27 Mar 2025, 18:33","27 Mar 2025, 20:36","","Dumbbell Row",,"",0,"normal",50,8,,,
"Treino C","27 Mar 2025, 18:33","27 Mar 2025, 20:36","","Dumbbell Row",,"",1,"failure",54,8,,,
"Treino C","27 Mar 2025, 18:33","27 Mar 2025, 20:36","","Bicep Curl (Barbell)",,"",0,"normal",36,7,,,
"Treino C","27 Mar 2025, 18:33","27 Mar 2025, 20:36","","Bicep Curl (Barbell)",,"",1,"normal",38,6,,,
"Treino C","27 Mar 2025, 18:33","27 Mar 2025, 20:36","","Adução Posterior De Ombro Unilateral",,"",0,"normal",22,7,,,
"Treino C","27 Mar 2025, 18:33","27 Mar 2025, 20:36","","Adução Posterior De Ombro Unilateral",,"",1,"normal",22,7,,,
"Treino B","25 Mar 2025, 19:10","25 Mar 2025, 20:46","","Incline Chest Press (Machine)",,"",0,"warmup",40,10,,,
"Treino B","25 Mar 2025, 19:10","25 Mar 2025, 20:46","","Incline Chest Press (Machine)",,"",1,"warmup",60,6,,,
"Treino B","25 Mar 2025, 19:10","25 Mar 2025, 20:46","","Incline Chest Press (Machine)",,"",2,"warmup",80,3,,,
"Treino B","25 Mar 2025, 19:10","25 Mar 2025, 20:46","","Incline Chest Press (Machine)",,"",3,"normal",90,7,,,
"Treino B","25 Mar 2025, 19:10","25 Mar 2025, 20:46","","Incline Chest Press (Machine)",,"",4,"failure",92,6,,,
"Treino B","25 Mar 2025, 19:10","25 Mar 2025, 20:46","","Chest Press (Machine)",,"",0,"warmup",40,5,,,
"Treino B","25 Mar 2025, 19:10","25 Mar 2025, 20:46","","Chest Press (Machine)",,"",1,"normal",86,7,,,
"Treino B","25 Mar 2025, 19:10","25 Mar 2025, 20:46","","Chest Press (Machine)",,"",2,"failure",88,5,,,
"Treino B","25 Mar 2025, 19:10","25 Mar 2025, 20:46","","Cable Fly Crossovers",,"",0,"normal",35,11,,,
"Treino B","25 Mar 2025, 19:10","25 Mar 2025, 20:46","","Cable Fly Crossovers",,"",1,"failure",36,10,,,
"Treino B","25 Mar 2025, 19:10","25 Mar 2025, 20:46","","Elevação Lateral Unilateral (cabo)",,"",0,"warmup",10,7,,,
"Treino B","25 Mar 2025, 19:10","25 Mar 2025, 20:46","","Elevação Lateral Unilateral (cabo)",,"",1,"normal",25,9,,,
"Treino B","25 Mar 2025, 19:10","25 Mar 2025, 20:46","","Elevação Lateral Unilateral (cabo)",,"",2,"failure",27,7,,,
"Treino B","25 Mar 2025, 19:10","25 Mar 2025, 20:46","","Shoulder Press (Dumbbell)",,"",0,"normal",60,8,,,
"Treino B","25 Mar 2025, 19:10","25 Mar 2025, 20:46","","Shoulder Press (Dumbbell)",,"",1,"failure",60,7,,,
"Treino B","25 Mar 2025, 19:10","25 Mar 2025, 20:46","","Triceps Pushdown",,"",0,"normal",70,10,,,
"Treino B","25 Mar 2025, 19:10","25 Mar 2025, 20:46","","Triceps Pushdown",,"",1,"failure",80,7,,,
"Treino C","24 Mar 2025, 20:50","24 Mar 2025, 21:46","to cansado fds","Lat Pulldown (Cable)",,"",0,"normal",95,8,,,
"Treino C","24 Mar 2025, 20:50","24 Mar 2025, 21:46","to cansado fds","Lat Pulldown (Cable)",,"",1,"normal",95,6,,,
"Treino C","24 Mar 2025, 20:50","24 Mar 2025, 21:46","to cansado fds","Landmine Row",,"",0,"normal",90,6,,,
"Treino C","24 Mar 2025, 20:50","24 Mar 2025, 21:46","to cansado fds","Landmine Row",,"",1,"normal",90,6,,,
"Treino C","24 Mar 2025, 20:50","24 Mar 2025, 21:46","to cansado fds","Seated Cable Row - Bar Wide Grip",,"",0,"normal",90,6,,,
"Treino C","24 Mar 2025, 20:50","24 Mar 2025, 21:46","to cansado fds","Seated Cable Row - Bar Wide Grip",,"",1,"normal",90,7,,,
"Treino A","21 Mar 2025, 17:17","21 Mar 2025, 18:58","","Lying Leg Curl (Machine)",,"",0,"warmup",35,10,,,
"Treino A","21 Mar 2025, 17:17","21 Mar 2025, 18:58","","Lying Leg Curl (Machine)",,"",1,"warmup",60,6,,,
"Treino A","21 Mar 2025, 17:17","21 Mar 2025, 18:58","","Lying Leg Curl (Machine)",,"",2,"warmup",85,3,,,
"Treino A","21 Mar 2025, 17:17","21 Mar 2025, 18:58","","Lying Leg Curl (Machine)",,"",3,"normal",95,10,,,
"Treino A","21 Mar 2025, 17:17","21 Mar 2025, 18:58","","Lying Leg Curl (Machine)",,"",4,"failure",95,9,,,
"Treino A","21 Mar 2025, 17:17","21 Mar 2025, 18:58","","Squat (Barbell)",,"",0,"warmup",106,5,,,
"Treino A","21 Mar 2025, 17:17","21 Mar 2025, 18:58","","Squat (Barbell)",,"",1,"normal",106,6,,,
"Treino A","21 Mar 2025, 17:17","21 Mar 2025, 18:58","","Squat (Barbell)",,"",2,"failure",108,5,,,
"Treino A","21 Mar 2025, 17:17","21 Mar 2025, 18:58","","Leg Extension (Machine)",,"",0,"normal",30,7,,,
"Treino A","21 Mar 2025, 17:17","21 Mar 2025, 18:58","","Leg Extension (Machine)",,"",1,"normal",70,7,,,
"Treino A","21 Mar 2025, 17:17","21 Mar 2025, 18:58","","Leg Extension (Machine)",,"",2,"failure",70,6,,,
"Treino A","21 Mar 2025, 17:17","21 Mar 2025, 18:58","","Romanian Deadlift (Barbell)",,"",0,"warmup",80,3,,,
"Treino A","21 Mar 2025, 17:17","21 Mar 2025, 18:58","","Romanian Deadlift (Barbell)",,"",1,"normal",104,8,,,
"Treino A","21 Mar 2025, 17:17","21 Mar 2025, 18:58","","Romanian Deadlift (Barbell)",,"",2,"failure",108,7,,,
"Treino A","21 Mar 2025, 17:17","21 Mar 2025, 18:58","","Single Leg Standing Calf Raise (Machine)",,"",0,"normal",140,9,,,
"Treino A","21 Mar 2025, 17:17","21 Mar 2025, 18:58","","Single Leg Standing Calf Raise (Machine)",,"",1,"normal",140,9,,,
"Treino B","20 Mar 2025, 20:28","20 Mar 2025, 21:54","","Incline Chest Press (Machine)",,"",0,"warmup",40,10,,,
"Treino B","20 Mar 2025, 20:28","20 Mar 2025, 21:54","","Incline Chest Press (Machine)",,"",1,"warmup",60,6,,,
"Treino B","20 Mar 2025, 20:28","20 Mar 2025, 21:54","","Incline Chest Press (Machine)",,"",2,"warmup",80,3,,,
"Treino B","20 Mar 2025, 20:28","20 Mar 2025, 21:54","","Incline Chest Press (Machine)",,"",3,"normal",90,7,,,
"Treino B","20 Mar 2025, 20:28","20 Mar 2025, 21:54","","Incline Chest Press (Machine)",,"",4,"failure",90,7,,,
"Treino B","20 Mar 2025, 20:28","20 Mar 2025, 21:54","","Chest Press (Machine)",,"",0,"warmup",40,5,,,
"Treino B","20 Mar 2025, 20:28","20 Mar 2025, 21:54","","Chest Press (Machine)",,"",1,"normal",84,8,,,
"Treino B","20 Mar 2025, 20:28","20 Mar 2025, 21:54","","Chest Press (Machine)",,"",2,"failure",86,7,,,
"Treino B","20 Mar 2025, 20:28","20 Mar 2025, 21:54","","Cable Fly Crossovers",,"",0,"normal",35,11,,,
"Treino B","20 Mar 2025, 20:28","20 Mar 2025, 21:54","","Cable Fly Crossovers",,"",1,"failure",40,6,,,
"Treino B","20 Mar 2025, 20:28","20 Mar 2025, 21:54","","Elevação Lateral Unilateral (cabo)",,"",0,"warmup",10,7,,,
"Treino B","20 Mar 2025, 20:28","20 Mar 2025, 21:54","","Elevação Lateral Unilateral (cabo)",,"",1,"normal",23,9,,,
"Treino B","20 Mar 2025, 20:28","20 Mar 2025, 21:54","","Elevação Lateral Unilateral (cabo)",,"",2,"failure",25,8,,,
"Treino B","20 Mar 2025, 20:28","20 Mar 2025, 21:54","","Shoulder Press (Dumbbell)",,"",0,"normal",60,8,,,
"Treino B","20 Mar 2025, 20:28","20 Mar 2025, 21:54","","Shoulder Press (Dumbbell)",,"",1,"failure",60,7,,,
"Treino B","20 Mar 2025, 20:28","20 Mar 2025, 21:54","","Tríceps Francês",,"",0,"normal",55,7,,,
"Treino B","20 Mar 2025, 20:28","20 Mar 2025, 21:54","","Tríceps Francês",,"",1,"failure",60,7,,,
"Treino C","18 Mar 2025, 20:31","18 Mar 2025, 22:17","Esqueci de finalizar, durou só 1h kkkk","Lat Pulldown (Cable)",,"",0,"normal",90,9,,,
